country,code,income,year,age,pop,dts,bsn,bsn_up,bsn_lp,psc,up,lp,exc,age_type
Réunion,REU,High,2021,10-14,75504,8,5.8909505359356755,16,1,1.3580151371495668,8,0.5,No-change,5y groups
Réunion,REU,High,2020,15-19,76860,16,9.981134038235385,18,4,1.603024259438632,4,0.8888888888888888,No-change,5y groups
Réunion,REU,High,2021,15-19,77046,26,8.291441507184068,17,2.9750000000000227,3.1357635433443583,8.739495798319261,1.5294117647058822,Excess,5y groups
Réunion,REU,High,2020,20-24,67094,18,12.71446321361297,21,6,1.4157105728795514,3,0.8571428571428571,No-change,5y groups
Réunion,REU,High,2021,20-24,69738,24,10.685881031873816,19,4.975000000000023,2.2459542576239495,4.824120603015054,1.263157894736842,Excess,5y groups
Serbia,SRB,Upper-mid,2020,Stillbirths,61983,291,277.8689398349972,317.025,240,1.0472563078579427,1.2125,0.9179086822805773,No-change,<1m
Serbia,SRB,Upper-mid,2021,Stillbirths,62475,295,282.77151632586776,328,239.97500000000002,1.043245104149882,1.2292947181998124,0.899390243902439,No-change,<1m
Serbia,SRB,Upper-mid,2020,Neonatal,61692,233,213.12674535983493,268.025,165,1.0932461789655346,1.412121212121212,0.8693218916145883,No-change,<1m
Serbia,SRB,Upper-mid,2021,Neonatal,62180,231,211.02634819578432,277,154,1.0946500376611015,1.5,0.8339350180505415,No-change,<1m
Serbia,SRB,Upper-mid,2020,Infant,61692,309,281.68875234863594,326.025,238.97500000000002,1.096955407071284,1.2930222826655506,0.9477800782148609,No-change,<5y
Serbia,SRB,Upper-mid,2021,Infant,62180,297,275.57967390912995,322.04999999999995,230,1.0777282510971153,1.291304347826087,0.9222170470423848,No-change,<5y
Serbia,SRB,Upper-mid,2022,Infant,62700,254,269.7241374296715,322,220,0.941702891037064,1.1545454545454545,0.7888198757763976,No-change,<5y
Serbia,SRB,Upper-mid,2020,1-4,278926,47,66.5660374510992,102,40,0.7060657626575291,1.175,0.46078431372549017,No-change,<5y
Serbia,SRB,Upper-mid,2021,1-4,277370,48,68.91838101921681,114.04999999999995,38,0.6964760241047443,1.263157894736842,0.42086804033318737,No-change,<5y
Serbia,SRB,Upper-mid,2022,1-4,274984,59,71.13689078162987,126.02499999999998,37,0.8293868252003493,1.5945945945945945,0.4681610791509622,No-change,<5y
Serbia,SRB,Upper-mid,2020,0-4,340618,356,353.4198146906172,397,316,1.007300624362676,1.1265822784810127,0.8967254408060453,No-change,5y groups
Serbia,SRB,Upper-mid,2021,0-4,339550,345,345.3721213642154,389,306.975,0.9989225495018372,1.1238700219887612,0.8868894601542416,No-change,5y groups
Serbia,SRB,Upper-mid,2022,0-4,337684,313,336.7086472891367,377,298,0.9295870555151566,1.0503355704697988,0.830238726790451,No-change,5y groups
Serbia,SRB,Upper-mid,2020,5-9,356046,29,31.824526838777174,53.02499999999998,17,0.9112468551979984,1.7058823529411764,0.5469118340405471,No-change,5y groups
Serbia,SRB,Upper-mid,2021,5-9,355419,35,30.049393828899333,57,13,1.1647489529835218,2.6923076923076925,0.6140350877192983,No-change,5y groups
Serbia,SRB,Upper-mid,2022,5-9,353644,36,28.281380172927182,58,12,1.2729223177892002,3,0.6206896551724138,No-change,5y groups
Serbia,SRB,Upper-mid,2020,10-14,335832,47,41.11489308329964,74,21.975000000000023,1.143138081492198,2.1387940841865736,0.6351351351351351,No-change,5y groups
Serbia,SRB,Upper-mid,2021,10-14,340528,52,40.79265509750047,76,18,1.2747392851902462,2.888888888888889,0.6842105263157895,No-change,5y groups
Serbia,SRB,Upper-mid,2022,10-14,347112,31,40.68654666767064,82.02499999999998,16.975000000000023,0.7619226142048686,1.8262150220913083,0.3779335568424262,No-change,5y groups
Serbia,SRB,Upper-mid,2020,15-19,385593,106,119.53288376290983,150,94,0.8867852649673211,1.127659574468085,0.7066666666666667,No-change,5y groups
Serbia,SRB,Upper-mid,2021,15-19,373840,109,118.06213582616967,155,88,0.9232426572435347,1.2386363636363635,0.7032258064516129,No-change,5y groups
Serbia,SRB,Upper-mid,2022,15-19,356694,113,114.7591395794513,157,82,0.984671028504589,1.3780487804878048,0.7197452229299363,No-change,5y groups
Serbia,SRB,Upper-mid,2020,20-24,382364,158,150.8771795136025,184.02499999999998,122,1.0472093958102877,1.2950819672131149,0.858578997418829,No-change,5y groups
Serbia,SRB,Upper-mid,2021,20-24,372384,186,146.1362075830453,182,115,1.2727851849741014,1.617391304347826,1.021978021978022,Excess,5y groups
Serbia,SRB,Upper-mid,2022,20-24,367704,167,143.511080333076,182,109,1.1636732133324368,1.5321100917431192,0.9175824175824175,No-change,5y groups
Singapore,SGP,High,2020,Stillbirths,38668,78,79.65806113357955,110.02499999999998,56,0.9791852687601933,1.3928571428571428,0.70892978868439,No-change,<1m
Singapore,SGP,High,2020,Neonatal,38590,29,30.91301814420578,71,9,0.9381160993312991,3.2222222222222223,0.4084507042253521,No-change,<1m
Singapore,SGP,High,2020,Infant,38590,62,67.02674203415158,101,39,0.9250039330333205,1.5897435897435896,0.6138613861386139,No-change,<5y
Singapore,SGP,High,2021,Infant,38672,60,66.24600296481508,108,35,0.905715021506543,1.7142857142857142,0.5555555555555556,No-change,<5y
Singapore,SGP,High,2022,Infant,35605,57,60.153894773874775,106.02499999999998,29,0.9475695665969657,1.9655172413793103,0.5376090544682859,No-change,<5y
Singapore,SGP,High,2020,1-4,203042,8,18.623222090756105,29,11,0.42957120744271804,0.7272727272727273,0.27586206896551724,Deficit,<5y
Singapore,SGP,High,2021,1-4,204044,11,17.840081659261298,28,9,0.6165891059298815,1.2222222222222223,0.39285714285714285,No-change,<5y
Singapore,SGP,High,2022,1-4,196708,18,16.394534933362124,27,8,1.0979268441077172,2.25,0.6666666666666666,No-change,<5y
Singapore,SGP,High,2020,0-4,241632,70,86.73291781170589,130.02499999999998,54.97500000000002,0.8070753500068744,1.2733060482037284,0.5383580080753703,No-change,5y groups
Singapore,SGP,High,2021,0-4,242716,71,83.13291101791681,130.02499999999998,49.97500000000002,0.8540540579013055,1.4207103551775881,0.5460488367621612,No-change,5y groups
Singapore,SGP,High,2022,0-4,232312,75,75.92613614287019,128,42,0.9878021431101475,1.7857142857142858,0.5859375,No-change,5y groups
Singapore,SGP,High,2020,5-9,223710,9,20.682939183530667,37,9,0.4351412495167266,1,0.24324324324324326,No-change,5y groups
Singapore,SGP,High,2021,5-9,226176,8,24.718250870665,47,11,0.32364749600847365,0.7272727272727273,0.1702127659574468,Deficit,5y groups
Singapore,SGP,High,2022,5-9,232312,16,30.01146663919381,63.02499999999998,12,0.5331295598564524,1.3333333333333333,0.2538675128917097,No-change,5y groups
Singapore,SGP,High,2020,10-14,243178,18,8.544101986294006,24.024999999999977,1,2.1067164260064595,18,0.7492195629552556,No-change,5y groups
Singapore,SGP,High,2020,15-19,270160,40,34.39747261441569,48,22.975000000000023,1.1628761347784702,1.7410228509249166,0.8333333333333334,No-change,5y groups
Singapore,SGP,High,2021,15-19,258068,60,32.30371866511954,47.02499999999998,20,1.8573713021091274,3,1.2759170653907501,Excess,5y groups
Singapore,SGP,High,2022,15-19,252514,38,31.075398171767254,48,18,1.222832280055028,2.111111111111111,0.7916666666666666,No-change,5y groups
Singapore,SGP,High,2020,20-24,403945,54,64.18586415449019,80,49,0.8413067380385557,1.1020408163265305,0.675,No-change,5y groups
Singapore,SGP,High,2021,20-24,383258,57,61.38110896076161,78,45,0.9286244736379352,1.2666666666666666,0.7307692307692307,No-change,5y groups
Singapore,SGP,High,2022,20-24,358514,75,57.872996151304825,75,43,1.2959411986190907,1.744186046511628,1,No-change,5y groups
Slovakia,SVK,High,2020,Stillbirths,56830,180,152.68760316687852,190,122,1.1788776316258671,1.4754098360655739,0.9473684210526315,No-change,<1m
Slovakia,SVK,High,2021,Stillbirths,56754,189,148.5102165853991,190,114,1.2726397169538683,1.6578947368421053,0.9947368421052631,No-change,<1m
Slovakia,SVK,High,2020,Neonatal,56650,177,167.80554964257848,223,125.97500000000002,1.0547922901060511,1.4050406826751336,0.7937219730941704,No-change,<1m
Slovakia,SVK,High,2021,Neonatal,56565,147,167.26651829150148,231.02499999999998,119,0.8788369692960173,1.2352941176470589,0.6362947732929337,No-change,<1m
Slovakia,SVK,High,2020,Infant,56650,288,278.08774199620984,337,224,1.0356443543057186,1.2857142857142858,0.8545994065281899,No-change,<5y
Slovakia,SVK,High,2021,Infant,56565,278,275.3376405704158,349.025,216,1.009669435040079,1.287037037037037,0.7965045483847862,No-change,<5y
Slovakia,SVK,High,2022,Infant,52668,285,254.21459779526327,330.025,190.97500000000002,1.121100056691199,1.4923419295719333,0.8635709415953338,No-change,<5y
Slovakia,SVK,High,2020,1-4,236496,59,57.559826703000304,102.04999999999995,27,1.0250204592246388,2.185185185185185,0.5781479666829988,No-change,<5y
Slovakia,SVK,High,2021,1-4,234514,44,55.70677702148304,102,24,0.7898500389464574,1.8333333333333333,0.43137254901960786,No-change,<5y
Slovakia,SVK,High,2022,1-4,238773,58,55.35642749221918,121.02499999999998,20,1.0477554753357665,2.9,0.47923982648213187,No-change,<5y
Slovakia,SVK,High,2020,0-4,293146,347,343.4462375361227,395,296,1.0103473617570307,1.1722972972972974,0.8784810126582279,No-change,5y groups
Slovakia,SVK,High,2021,0-4,291078,322,337.3863204967403,400.025,284,0.9543955413660911,1.1338028169014085,0.8049496906443347,No-change,5y groups
Slovakia,SVK,High,2022,0-4,291441,343,334.2042999630702,404.025,276,1.0263183329415622,1.2427536231884058,0.8489573664995979,No-change,5y groups
Slovakia,SVK,High,2020,5-9,289846,39,35.61037072655362,50,23,1.0951865763901985,1.6956521739130435,0.78,No-change,5y groups
Slovakia,SVK,High,2021,5-9,288658,36,35.98998768022381,52,21,1.0002781973660326,1.7142857142857142,0.6923076923076923,No-change,5y groups
Slovakia,SVK,High,2022,5-9,294759,36,37.29529874263806,55,22,0.9652691147059455,1.6363636363636365,0.6545454545454545,No-change,5y groups
Slovakia,SVK,High,2020,10-14,281398,32,37.867146070124164,58,22,0.8450597238234139,1.4545454545454546,0.5517241379310345,No-change,5y groups
Slovakia,SVK,High,2021,10-14,287128,36,37.84086592072665,63,21,0.9513524366862243,1.7142857142857142,0.5714285714285714,No-change,5y groups
Slovakia,SVK,High,2022,10-14,297668,40,38.42037691077175,69.02499999999998,18,1.0411142007507317,2.2222222222222223,0.5795001810938067,No-change,5y groups
Slovakia,SVK,High,2020,15-19,262501,105,90.86087023475086,118,68,1.1556129688029495,1.5441176470588236,0.8898305084745762,No-change,5y groups
Slovakia,SVK,High,2021,15-19,263499,89,90.72046074219529,123,66,0.9810355819611146,1.3484848484848484,0.7235772357723578,No-change,5y groups
Slovakia,SVK,High,2022,15-19,289720,76,99.21677317360539,137.04999999999995,68,0.7659995136812034,1.1176470588235294,0.5545421379058739,No-change,5y groups
Slovakia,SVK,High,2020,20-24,289232,122,143.58537600030158,176,116,0.8496687016353515,1.0517241379310345,0.6931818181818182,No-change,5y groups
Slovakia,SVK,High,2021,20-24,282234,138,138.33497986505515,172,107.97500000000002,0.9975784876292177,1.2780736281546652,0.8023255813953488,No-change,5y groups
Slovakia,SVK,High,2022,20-24,315087,121,152.47968171173918,196,113,0.7935483511091589,1.0707964601769913,0.6173469387755102,No-change,5y groups
Slovenia,SVN,High,2020,Stillbirths,18565,51,32.28139399293151,55,16,1.5798574253381747,3.1875,0.9272727272727272,No-change,<1m
Slovenia,SVN,High,2021,Stillbirths,18785,57,28.97442496068754,54.02499999999998,13,1.9672521569396986,4.384615384615385,1.0550670985654793,Excess,<1m
Slovenia,SVN,High,2020,Neonatal,37534,NA,3.961881833352038,6.805325,1.9999749999999998,0.933899635484467,1.8500231252890664,0.5436918883374416,No-change,<1m
Slovenia,SVN,High,2021,Neonatal,37968,NA,4.309608307695646,8.447449999999996,2.0097000000000005,0.8585467021197561,1.8410708065880477,0.4380020006037327,No-change,<1m
Slovenia,SVN,High,2020,Infant,18514,41,39.08099678063815,58.02499999999998,25.975000000000023,1.0491032311722555,1.578440808469681,0.7065919862128396,No-change,<5y
Slovenia,SVN,High,2021,Infant,18728,35,40.78475533069406,61.02499999999998,25,0.8581637848801674,1.4,0.5735354362966,No-change,<5y
Slovenia,SVN,High,2022,Infant,17381,44,39.05011418319498,64,22,1.1267572687133187,2,0.6875,No-change,<5y
Slovenia,SVN,High,2020,1-4,82816,6,9.057151508050719,25,2,0.6624599350763561,3,0.24,No-change,<5y
Slovenia,SVN,High,2021,1-4,81508,9,8.690007582116497,28,1,1.0356722839369494,9,0.32142857142857145,No-change,<5y
Slovenia,SVN,High,2022,1-4,79989,9,8.313668859894625,32.02499999999998,1,1.0825545438087216,9,0.2810304449648714,No-change,<5y
Slovenia,SVN,High,2020,0-4,101330,47,47.79032006402636,63,33,0.9834627585049118,1.4242424242424243,0.746031746031746,No-change,5y groups
Slovenia,SVN,High,2021,0-4,100236,44,47.843342633975205,65.02499999999998,33,0.9196681832333782,1.3333333333333333,0.6766628219915419,No-change,5y groups
Slovenia,SVN,High,2022,0-4,97370,53,47.034750840301676,66,31,1.1268264220204396,1.7096774193548387,0.803030303030303,No-change,5y groups
Slovenia,SVN,High,2020,5-9,110958,7,11.076197901838427,26,3,0.6319858187833698,2.3333333333333335,0.2692307692307692,No-change,5y groups
Slovenia,SVN,High,2021,5-9,109166,6,12.213749941642208,33.02499999999998,2.9750000000000227,0.4912496185584479,2.01680672268906,0.18168054504163525,No-change,5y groups
Slovenia,SVN,High,2022,5-9,107470,7,13.476540342148914,45.02499999999998,3,0.5194211438752543,2.3333333333333335,0.1554691837867852,No-change,5y groups
Slovenia,SVN,High,2020,10-14,108477,6,6.048338420527024,11,2,0.9920079834879987,3,0.5454545454545454,No-change,5y groups
Slovenia,SVN,High,2021,10-14,111944,8,5.301858106759939,10,2,1.5089049610361875,4,0.8,No-change,5y groups
Slovenia,SVN,High,2022,10-14,113972,11,4.585158058807707,9,1,2.399044887639133,11,1.2222222222222223,Excess,5y groups
Slovenia,SVN,High,2020,15-19,95534,16,20.576810491518934,42.02499999999998,7.975000000000023,0.7775743479094906,2.0062695924764835,0.38072575847709716,No-change,5y groups
Slovenia,SVN,High,2021,15-19,95960,28,18.905999247964893,43,6,1.481011378069002,4.666666666666667,0.6511627906976745,No-change,5y groups
Slovenia,SVN,High,2022,15-19,97988,13,17.65922303316646,43,5,0.7361592282731921,2.6,0.3023255813953488,No-change,5y groups
Slovenia,SVN,High,2020,20-24,106528,33,29.305650042344013,43,19,1.1260627200665396,1.736842105263158,0.7674418604651163,No-change,5y groups
Slovenia,SVN,High,2021,20-24,105374,26,26.03519178780738,39.02499999999998,15,0.9986482992676143,1.7333333333333334,0.6662395900064065,No-change,5y groups
Slovenia,SVN,High,2022,20-24,102748,32,22.8002926578223,37,12,1.403490756905766,2.6666666666666665,0.8648648648648649,No-change,5y groups
South Africa,ZAF,Upper-mid,2020,Stillbirths,985604.5,NA,1.9141669293705088,2.175,1.6629500000000004,0.9925989060028491,1.142547881776361,0.8735632183908046,No-change,<1m
South Africa,ZAF,Upper-mid,2021,Stillbirths,949776.9,NA,1.8682542910468984,2.181,1.5858500000000002,1.1240439859090274,1.3242109909512247,0.9628610729023384,No-change,<1m
South Africa,ZAF,Upper-mid,2022,Stillbirths,1139171.5,NA,1.8234428996028005,2.1761999999999997,1.518925,0.9871436064118558,1.1850486363711177,0.827129859387924,No-change,<1m
South Africa,ZAF,Upper-mid,2020,Neonatal,985586,NA,1.1724534199448446,1.267125,1.0829750000000002,1.023494818290053,1.1080588194556658,0.9470257472625037,No-change,<1m
South Africa,ZAF,Upper-mid,2021,Neonatal,949757,NA,1.1448608696249205,1.246,1.049,1.1355091561701347,1.2392755004766445,1.043338683788122,Excess,<1m
South Africa,ZAF,Upper-mid,2022,Neonatal,1139151.5,NA,1.1179176831263615,1.237075,1.0119500000000001,0.9839722696967697,1.0870102277780522,0.8891942687387588,No-change,<1m
South Africa,ZAF,Upper-mid,2020,Infant,985586,NA,26.420481063198327,32.825075,20.953575,0.8213325089763944,1.0356227994506904,0.6610799823001167,No-change,<5y
South Africa,ZAF,Upper-mid,2021,Infant,949757,NA,26.48096300778637,34.02465,20.399725000000004,1.0347055729031982,1.3431553611629565,0.8052985115203242,No-change,<5y
South Africa,ZAF,Upper-mid,2022,Infant,1139151.5,NA,26.541583408052556,35.083125,19.683300000000003,1.1189988006137268,1.5088933258142687,0.8465608465608465,No-change,<5y
South Africa,ZAF,Upper-mid,2020,1-4,4594361.5,NA,8.3472619925821,9.38055,7.387875000000001,0.9344381435411478,1.0557839703568346,0.8315077474135312,No-change,<5y
South Africa,ZAF,Upper-mid,2021,1-4,4651577.5,NA,7.8485165404295385,8.976275,6.6637,1.1467135163236137,1.3506010174527665,1.0026430785598703,Excess,<5y
South Africa,ZAF,Upper-mid,2022,1-4,4679535,NA,7.379570922793349,8.629325,6.280475,1.4499487994553737,1.7036927939367643,1.2399579341373745,Excess,<5y
South Africa,ZAF,Upper-mid,2020,5-9,5700766,NA,2.595086055780219,2.9661500000000003,2.2278000000000002,0.9633591897392277,1.1221833198671334,0.8428434165500732,No-change,5y groups
South Africa,ZAF,Upper-mid,2021,5-9,5706008.5,NA,2.469208401493539,2.891025,2.1149750000000003,1.1339666584263914,1.3238927174080068,0.9685146271651057,No-change,5y groups
South Africa,ZAF,Upper-mid,2022,5-9,5689331,NA,2.3494365885963666,2.7921,1.949,1.1917750892237595,1.436634171369933,1.0028294115540273,Excess,5y groups
South Africa,ZAF,Upper-mid,2020,10-14,5414464,NA,2.994670219094855,3.24,2.7539,0.9349944385015808,1.016739896147282,0.8641975308641974,No-change,5y groups
South Africa,ZAF,Upper-mid,2021,10-14,5510853,NA,2.888929031912532,3.17,2.6169499999999997,1.1422918194066298,1.2610099543361548,1.0410094637223974,Excess,5y groups
South Africa,ZAF,Upper-mid,2022,10-14,5592163.5,NA,2.7869215442192377,3.107025,2.49175,1.1482203389031849,1.2842379853516606,1.0299241235587098,Excess,5y groups
South Africa,ZAF,Upper-mid,2020,15-19,4583252,NA,7.413657175256987,7.666049999999999,7.15,0.9037374998079475,0.9370629370629371,0.8739833421383895,Deficit,5y groups
South Africa,ZAF,Upper-mid,2021,15-19,4711327,NA,7.327280342635192,7.616025,7.0258,1.0372197656718463,1.0817273477753422,0.9978958840077337,No-change,5y groups
South Africa,ZAF,Upper-mid,2022,15-19,4875832.5,NA,7.241909890135543,7.580075000000001,6.8999749999999995,1.0770639400836306,1.1304388784017334,1.0290135651692098,Excess,5y groups
South Africa,ZAF,Upper-mid,2020,20-24,4790962,NA,12.659499170385798,13.218075,12.122950000000001,0.9558040043405013,0.9981068964237251,0.9154131747625883,Deficit,5y groups
South Africa,ZAF,Upper-mid,2021,20-24,4640988,NA,12.257749800605854,12.883099999999999,11.636875,1.1502926906945914,1.211665502980826,1.0944570794296404,Excess,5y groups
South Africa,ZAF,Upper-mid,2022,20-24,4539398,NA,11.868749952267972,12.580074999999999,11.213775,1.162717224265306,1.2306292929900948,1.0969727922925738,Excess,5y groups
South Korea,KOR,High,2020,Stillbirths,272801,464,439.6878068015791,494,383,1.055294217447773,1.2114882506527416,0.9392712550607287,No-change,<1m
South Korea,KOR,High,2021,Stillbirths,261031,469,409.5233247648591,466.07499999999993,355,1.1452339137686267,1.3211267605633803,1.0062758139784371,Excess,<1m
South Korea,KOR,High,2020,Neonatal,272337,345,429.84643415678016,486,376,0.8026122181908489,0.9175531914893617,0.7098765432098766,Deficit,<1m
South Korea,KOR,High,2021,Neonatal,260562,326,411.638731964901,471,356,0.7919565742608421,0.9157303370786517,0.692144373673036,Deficit,<1m
South Korea,KOR,High,2020,Infant,272337,674,761.8847840919146,835.05,697.975,0.8846481962536318,0.9656506321859665,0.8071372971678343,Deficit,<5y
South Korea,KOR,High,2021,Infant,260562,626,730.1952794943643,811.025,657,0.8573049122331823,0.9528158295281582,0.7718627662525817,Deficit,<5y
South Korea,KOR,High,2020,1-4,1479130,185,200.12928604268163,237.02499999999998,164.97500000000002,0.9244024383345124,1.1213820275799362,0.7805083851914356,No-change,<5y
South Korea,KOR,High,2021,1-4,1359964,151,178.71833030119345,223,142,0.8449049392164764,1.0633802816901408,0.6771300448430493,No-change,<5y
South Korea,KOR,High,2020,0-4,1751468,859,934.6660534071116,1009.0749999999999,863.975,0.919044825548881,0.9942417315315837,0.8512746822585041,Deficit,5y groups
South Korea,KOR,High,2021,0-4,1620526,777,829.0593548583768,899.025,759,0.9372067216257758,1.023715415019763,0.8642696254275465,No-change,5y groups
South Korea,KOR,High,2020,5-9,2266146,142,168.1168144167662,201.02499999999998,137.97500000000002,0.8446507893492324,1.0291719514404782,0.7063798035070266,No-change,5y groups
South Korea,KOR,High,2021,5-9,2223014,136,157.45025731688926,191,128.97500000000002,0.8637648633770232,1.0544679201395617,0.7120418848167539,No-change,5y groups
South Korea,KOR,High,2020,10-14,2260988,203,197.86231186117251,246.04999999999995,155,1.0259659764939584,1.3096774193548386,0.8250355618776672,No-change,5y groups
South Korea,KOR,High,2021,10-14,2289481,237,200.82913181609644,260,151.97500000000002,1.180107675897469,1.559467017601579,0.9115384615384615,No-change,5y groups
South Korea,KOR,High,2020,15-19,2528072,563,561.8282652799008,641.025,487,1.0020855745296393,1.1560574948665299,0.8782808782808783,No-change,5y groups
South Korea,KOR,High,2021,15-19,2368432,536,529.4645765968053,621.025,449.975,1.0123434573190937,1.1911772876270903,0.8630892476148303,No-change,5y groups
South Korea,KOR,High,2020,20-24,3360028,1118,1087.8820729371034,1200,995.975,1.0276849189927204,1.1225181354953688,0.9316666666666666,No-change,5y groups
South Korea,KOR,High,2021,20-24,3245358,1138,1052.699591379749,1169.0249999999999,938,1.081030152684347,1.2132196162046909,0.9734607899745515,No-change,5y groups
Spain,ESP,High,2020,Stillbirths,681273,NA,0.40000000000000024,0.439025,0.36,0.9999999999999994,1.1111111111111112,0.9111098456807699,No-change,<1m
Spain,ESP,High,2021,Stillbirths,673648.8,NA,0.40000000000000024,0.438,0.36097500000000005,0.9999999999999994,1.1081099799155065,0.9132420091324202,No-change,<1m
Spain,ESP,High,2020,Neonatal,341315,601,651.4833597705355,701,595.975,0.9225101316658085,1.0084315617265824,0.8573466476462197,No-change,<1m
Spain,ESP,High,2021,Neonatal,336823,596,646.4329434890045,705.025,587.975,0.9219827145306025,1.0136485394787194,0.8453600936137017,No-change,<1m
Spain,ESP,High,2020,Infant,341315,890,937.2303879352145,1002.05,881,0.9496064270394963,1.0102156640181612,0.888179232573225,No-change,<5y
Spain,ESP,High,2021,Infant,336823,861,926.0179910431256,990,855,0.9297875509201661,1.0070175438596491,0.8696969696969697,No-change,<5y
Spain,ESP,High,2020,1-4,1618652,188,246.59438456861264,286,208,0.7623855682232322,0.9038461538461539,0.6573426573426573,Deficit,<5y
Spain,ESP,High,2021,1-4,1545834,189,244.42509725019727,287,203.97500000000002,0.7732430185208711,0.9265841402132613,0.6585365853658537,Deficit,<5y
Spain,ESP,High,2020,0-4,1959966,1080,1118.0528339802017,1190,1045.975,0.9659650842753683,1.032529458161046,0.907563025210084,No-change,5y groups
Spain,ESP,High,2021,0-4,1882658,1027,1058.6082104893633,1131,987.9250000000001,0.9701417293233049,1.0395525976162157,0.9080459770114943,No-change,5y groups
Spain,ESP,High,2022,0-4,1841261,1160,1020.5380768284772,1097.0249999999999,947,1.1366552864004136,1.224920802534319,1.057405255121807,Excess,5y groups
Spain,ESP,High,2020,5-9,2312417,134,134.32588131730452,169,104,0.9975739499037067,1.2884615384615385,0.7928994082840237,No-change,5y groups
Spain,ESP,High,2021,5-9,2270611,166,124.4344223822106,159,93,1.334036007256234,1.7849462365591398,1.0440251572327044,Excess,5y groups
Spain,ESP,High,2022,5-9,2217230,175,114.63382883636703,154.02499999999998,82.97500000000002,1.5265999729434327,2.1090689966857483,1.1361791916896609,Excess,5y groups
Spain,ESP,High,2020,10-14,2536784,188,202.78164758842394,242,167,0.9271055947901877,1.125748502994012,0.7768595041322314,No-change,5y groups
Spain,ESP,High,2021,10-14,2531358,209,202.74326912848304,249.02499999999998,162,1.0308603629526756,1.2901234567901234,0.839273165344845,No-change,5y groups
Spain,ESP,High,2022,10-14,2503588,243,200.91087894172279,252,155.97500000000002,1.209491498319938,1.5579419778810704,0.9642857142857143,No-change,5y groups
Spain,ESP,High,2020,15-19,2419102,376,382.34659976477667,424,341,0.9834009253157183,1.1026392961876832,0.8867924528301887,No-change,5y groups
Spain,ESP,High,2021,15-19,2467018,417,382.02153018234833,424,340,1.0915615143496116,1.2264705882352942,0.9834905660377359,No-change,5y groups
Spain,ESP,High,2022,15-19,2511956,452,381.1009393950017,426.0999999999999,335,1.1860374858103226,1.3492537313432835,1.0607838535555036,Excess,5y groups
Spain,ESP,High,2020,20-24,2372385,590,564.9629429140514,631,496,1.0443162819791485,1.189516129032258,0.9350237717908082,No-change,5y groups
Spain,ESP,High,2021,20-24,2419305,643,574.6064667634485,659.025,497.975,1.1190267377633039,1.2912294793915358,0.9756837752740791,No-change,5y groups
Spain,ESP,High,2022,20-24,2446555,691,579.5353916456743,669,492,1.1923344285114423,1.4044715447154472,1.0328849028400597,Excess,5y groups
Sri Lanka,LKA,Lower-mid,2020,Stillbirths,294322,1787,1786.2482887339977,1915.025,1661,1.0004208324625101,1.0758579169175195,0.933147086852652,No-change,<1m
Sri Lanka,LKA,Lower-mid,2021,Stillbirths,271005,1777,1627.5162405102749,1774.0749999999998,1497,1.0918477836158842,1.1870407481629925,1.0016487465298818,Excess,<1m
Sri Lanka,LKA,Lower-mid,2020,Neonatal,292535,1864,2013.1771037115843,2135.05,1899,0.9258996620632359,0.9815692469720906,0.8730474696142947,Deficit,<1m
Sri Lanka,LKA,Lower-mid,2021,Neonatal,269228,1809,1919.317694757156,2057.0249999999996,1792.9499999999998,0.9425224416684628,1.008951727599766,0.8794253837459439,No-change,<1m
Sri Lanka,LKA,Lower-mid,2020,Infant,301706,2462,6708.556579880333,26714.499999999996,672.5750000000004,0.36699399799113225,3.6605583020480967,0.09215968855864794,No-change,<5y
Sri Lanka,LKA,Lower-mid,2021,Infant,284848,2452,11487.218245224163,77526.4249999999,1023.4000000000005,0.21345463694131733,2.3959351182333384,0.031627925575053964,No-change,<5y
Sri Lanka,LKA,Lower-mid,2020,1-4,1280228,391,1066.5858602848375,6302.024999999999,39.97500000000002,0.36659027140635575,9.781113195747336,0.062043549494011856,No-change,<5y
Sri Lanka,LKA,Lower-mid,2021,1-4,1257467,373,1769.3248512703572,17464.649999999994,35.875000000000114,0.21081487649494654,10.397212543553975,0.02135742771827664,No-change,<5y
Sri Lanka,LKA,Lower-mid,2020,0-4,1581934,2853,8012.875800480792,34509.14999999997,917.8750000000001,0.3560519432771956,3.108266376140542,0.08267372566406307,No-change,5y groups
Sri Lanka,LKA,Lower-mid,2021,0-4,1542315,2825,14091.38735116752,97947.97499999982,1231.875,0.20047706656548187,2.2932521562658548,0.02884184180428442,No-change,5y groups
Sri Lanka,LKA,Lower-mid,2020,5-9,1728898,127,454.60048205553784,2541.6749999999993,24.875000000000114,0.279366179784395,5.105527638190932,0.04996704928836301,No-change,5y groups
Sri Lanka,LKA,Lower-mid,2021,5-9,1705857,148,761.7348997137403,8316.524999999992,24.950000000000045,0.19429331655359147,5.931863727454899,0.01779589431884112,No-change,5y groups
Sri Lanka,LKA,Lower-mid,2020,10-14,1803439,408,1111.5057462773846,5072.424999999998,112.95000000000005,0.3670696272749458,3.6122177954847263,0.0804349004667393,No-change,5y groups
Sri Lanka,LKA,Lower-mid,2021,10-14,1786502,400,1922.854637653293,17291.699999999993,117.80000000000018,0.20802404517076314,3.395585738539893,0.02313248552773875,No-change,5y groups
